Id,product_name,width,height,image_path
0,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2017928/2019922/93419028/25541518-1672751140551.jpeg
1,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2015934/2023910/2028895/93419028/25478453-1660340867761.jpeg
2,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2014937/2025904/2028895/93419028/41800055-1636907679824.jpeg
3,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2017928/2026901/93419028/16434334-1673365843813.jpeg
4,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2015934/2019922/2042853/93419028/41961148-1651012425116.jpeg
5,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2017928/2034877/93419028/13180196-1674062886806.jpeg
6,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2027898/2036871/93419028/23811882-1700482935346.jpeg
7,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2020919/2035874/93419028/35029564-1710778495805.jpeg
8,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2020919/2035874/93419028/35029564-1710778495973.jpeg
9,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2026901/2027898/93419028/73832985-1697041644011.jpeg
10,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2014937/2025904/2028895/93419028/41800055-1636907679765.jpeg
11,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2015934/2027898/2034877/93419028/26150218-1671478038373.jpeg
12,glass_sphere,6.0,8.0,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2015934/2027898/2034877/93419028/26150218-1671478038885.jpeg
